den,datum,okres_nuts_kod,orp_kod,orp_nazev,mc_kod,nove_pripady,aktivni_pripady,nove_pripady_65,nove_pripady_7_dni,nove_pripady_14_dni
pondělí,2021-03-08,CZ0105,1016,"Praha 16",539601,20,275,1,214,397
úterý,2021-03-09,CZ0105,1016,"Praha 16",539601,29,286,3,211,398
středa,2021-03-10,CZ0105,1016,"Praha 16",539601,34,308,3,201,406
čtvrtek,2021-03-11,CZ0105,1016,"Praha 16",539601,19,327,3,192,401
pátek,2021-03-12,CZ0105,1016,"Praha 16",539601,36,363,10,195,403
sobota,2021-03-13,CZ0105,1016,"Praha 16",539601,20,382,3,178,407
neděle,2021-03-14,CZ0105,1016,"Praha 16",539601,15,397,3,173,400
pondělí,2021-03-15,CZ0105,1016,"Praha 16",539601,22,376,5,175,389
úterý,2021-03-16,CZ0105,1016,"Praha 16",539601,48,395,5,194,405
středa,2021-03-17,CZ0105,1016,"Praha 16",539601,20,365,1,180,381
čtvrtek,2021-03-18,CZ0105,1016,"Praha 16",539601,23,362,7,184,376
pátek,2021-03-19,CZ0105,1016,"Praha 16",539601,14,328,4,162,357
sobota,2021-03-20,CZ0105,1016,"Praha 16",539601,18,327,1,160,338
neděle,2021-03-21,CZ0105,1016,"Praha 16",539601,5,324,1,150,323
pondělí,2021-03-22,CZ0105,1016,"Praha 16",539601,16,299,1,144,319
úterý,2021-03-23,CZ0105,1016,"Praha 16",539601,21,295,3,117,311
středa,2021-03-24,CZ0105,1016,"Praha 16",539601,14,280,1,111,291
čtvrtek,2021-03-25,CZ0105,1016,"Praha 16",539601,12,266,3,100,284
pátek,2021-03-26,CZ0105,1016,"Praha 16",539601,15,261,2,101,263
sobota,2021-03-27,CZ0105,1016,"Praha 16",539601,5,245,0,88,248
neděle,2021-03-28,CZ0105,1016,"Praha 16",539601,4,237,0,87,237
pondělí,2021-03-29,CZ0105,1016,"Praha 16",539601,6,201,1,77,221
úterý,2021-03-30,CZ0105,1016,"Praha 16",539601,2,179,0,58,175
středa,2021-03-31,CZ0105,1016,"Praha 16",539601,6,155,1,50,161
čtvrtek,2021-04-01,CZ0105,1016,"Praha 16",539601,5,150,1,43,143
pátek,2021-04-02,CZ0105,1016,"Praha 16",539601,2,129,0,30,131
sobota,2021-04-03,CZ0105,1016,"Praha 16",539601,3,124,0,28,116
neděle,2021-04-04,CZ0105,1016,"Praha 16",539601,1,122,0,25,112
pondělí,2021-04-05,CZ0105,1016,"Praha 16",539601,3,103,0,22,99
úterý,2021-04-06,CZ0105,1016,"Praha 16",539601,5,82,0,25,83
středa,2021-04-07,CZ0105,1016,"Praha 16",539601,4,72,0,23,73
čtvrtek,2021-04-08,CZ0105,1016,"Praha 16",539601,0,64,0,18,61
pátek,2021-04-09,CZ0105,1016,"Praha 16",539601,1,53,0,17,47
sobota,2021-04-10,CZ0105,1016,"Praha 16",539601,1,50,0,15,43
neděle,2021-04-11,CZ0105,1016,"Praha 16",539601,0,46,0,14,39
pondělí,2021-04-12,CZ0105,1016,"Praha 16",539601,3,39,0,14,36
úterý,2021-04-13,CZ0105,1016,"Praha 16",539601,7,44,2,16,41
středa,2021-04-14,CZ0105,1016,"Praha 16",539601,2,41,0,14,37
čtvrtek,2021-04-15,CZ0105,1016,"Praha 16",539601,0,36,0,14,32
pátek,2021-04-16,CZ0105,1016,"Praha 16",539601,3,36,0,16,33
sobota,2021-04-17,CZ0105,1016,"Praha 16",539601,1,31,1,16,31
neděle,2021-04-18,CZ0105,1016,"Praha 16",539601,0,30,0,16,30
pondělí,2021-04-19,CZ0105,1016,"Praha 16",539601,2,32,1,15,29
úterý,2021-04-20,CZ0105,1016,"Praha 16",539601,1,24,0,9,25
středa,2021-04-21,CZ0105,1016,"Praha 16",539601,2,25,1,9,23
čtvrtek,2021-04-22,CZ0105,1016,"Praha 16",539601,2,27,0,11,25
pátek,2021-04-23,CZ0105,1016,"Praha 16",539601,5,30,0,13,29
sobota,2021-04-24,CZ0105,1016,"Praha 16",539601,3,33,1,15,31
neděle,2021-04-25,CZ0105,1016,"Praha 16",539601,0,33,0,15,31
pondělí,2021-04-26,CZ0105,1016,"Praha 16",539601,2,30,1,15,30
úterý,2021-04-27,CZ0105,1016,"Praha 16",539601,1,25,0,15,24
středa,2021-04-28,CZ0105,1016,"Praha 16",539601,1,25,1,14,23
čtvrtek,2021-04-29,CZ0105,1016,"Praha 16",539601,0,25,0,12,23
pátek,2021-04-30,CZ0105,1016,"Praha 16",539601,2,24,0,9,22
sobota,2021-05-01,CZ0105,1016,"Praha 16",539601,1,25,0,7,22
neděle,2021-05-02,CZ0105,1016,"Praha 16",539601,1,26,0,8,23
pondělí,2021-05-03,CZ0105,1016,"Praha 16",539601,0,23,0,6,21
úterý,2021-05-04,CZ0105,1016,"Praha 16",539601,3,26,0,8,23
středa,2021-05-05,CZ0105,1016,"Praha 16",539601,1,25,0,8,22
čtvrtek,2021-05-06,CZ0105,1016,"Praha 16",539601,0,22,0,8,20
pátek,2021-05-07,CZ0105,1016,"Praha 16",539601,0,16,0,6,15
sobota,2021-05-08,CZ0105,1016,"Praha 16",539601,4,20,1,9,16
neděle,2021-05-09,CZ0105,1016,"Praha 16",539601,1,21,0,9,17
pondělí,2021-05-10,CZ0105,1016,"Praha 16",539601,0,20,0,9,15
úterý,2021-05-11,CZ0105,1016,"Praha 16",539601,1,21,0,7,15
středa,2021-05-12,CZ0105,1016,"Praha 16",539601,5,26,1,11,19
čtvrtek,2021-05-13,CZ0105,1016,"Praha 16",539601,2,28,0,13,21
pátek,2021-05-14,CZ0105,1016,"Praha 16",539601,2,28,0,15,21
sobota,2021-05-15,CZ0105,1016,"Praha 16",539601,0,28,0,11,20
neděle,2021-05-16,CZ0105,1016,"Praha 16",539601,0,28,0,10,19
neděle,2020-03-01,CZ0106,1017,"Praha 17",547174,0,0,0,0,0
pondělí,2020-03-02,CZ0106,1017,"Praha 17",547174,0,0,0,0,0
úterý,2020-03-03,CZ0106,1017,"Praha 17",547174,0,0,0,0,0
středa,2020-03-04,CZ0106,1017,"Praha 17",547174,0,0,0,0,0
čtvrtek,2020-03-05,CZ0106,1017,"Praha 17",547174,0,0,0,0,0
pátek,2020-03-06,CZ0106,1017,"Praha 17",547174,0,0,0,0,0
sobota,2020-03-07,CZ0106,1017,"Praha 17",547174,0,0,0,0,0
neděle,2020-03-08,CZ0106,1017,"Praha 17",547174,0,0,0,0,0
pondělí,2020-03-09,CZ0106,1017,"Praha 17",547174,0,0,0,0,0
úterý,2020-03-10,CZ0106,1017,"Praha 17",547174,0,0,0,0,0
středa,2020-03-11,CZ0106,1017,"Praha 17",547174,1,1,0,1,1
čtvrtek,2020-03-12,CZ0106,1017,"Praha 17",547174,0,1,0,1,1
pátek,2020-03-13,CZ0106,1017,"Praha 17",547174,0,1,0,1,1
sobota,2020-03-14,CZ0106,1017,"Praha 17",547174,0,1,0,1,1
neděle,2020-03-15,CZ0106,1017,"Praha 17",547174,1,2,0,2,2
pondělí,2020-03-16,CZ0106,1017,"Praha 17",547174,0,2,0,2,2
úterý,2020-03-17,CZ0106,1017,"Praha 17",547174,0,2,0,2,2
středa,2020-03-18,CZ0106,1017,"Praha 17",547174,1,3,0,2,3
čtvrtek,2020-03-19,CZ0106,1017,"Praha 17",547174,0,3,0,2,3
pátek,2020-03-20,CZ0106,1017,"Praha 17",547174,1,4,0,3,4
sobota,2020-03-21,CZ0106,1017,"Praha 17",547174,1,5,0,4,5
neděle,2020-03-22,CZ0106,1017,"Praha 17",547174,0,5,0,3,5
pondělí,2020-03-23,CZ0106,1017,"Praha 17",547174,1,6,0,4,6
úterý,2020-03-24,CZ0106,1017,"Praha 17",547174,0,6,0,4,6
středa,2020-03-25,CZ0106,1017,"Praha 17",547174,0,6,0,3,5
čtvrtek,2020-03-26,CZ0106,1017,"Praha 17",547174,0,6,0,3,5
pátek,2020-03-27,CZ0106,1017,"Praha 17",547174,0,6,0,2,5
sobota,2020-03-28,CZ0106,1017,"Praha 17",547174,2,8,0,3,7
neděle,2020-03-29,CZ0106,1017,"Praha 17",547174,0,8,0,3,6
pondělí,2020-03-30,CZ0106,1017,"Praha 17",547174,0,8,0,2,6
úterý,2020-03-31,CZ0106,1017,"Praha 17",547174,1,9,0,3,7
středa,2020-04-01,CZ0106,1017,"Praha 17",547174,2,10,0,5,8
čtvrtek,2020-04-02,CZ0106,1017,"Praha 17",547174,0,10,0,5,8
pátek,2020-04-03,CZ0106,1017,"Praha 17",547174,0,9,0,5,7
sobota,2020-04-04,CZ0106,1017,"Praha 17",547174,0,9,0,3,6
neděle,2020-04-05,CZ0106,1017,"Praha 17",547174,0,9,0,3,6
pondělí,2020-04-06,CZ0106,1017,"Praha 17",547174,0,8,0,3,5
úterý,2020-04-07,CZ0106,1017,"Praha 17",547174,0,8,0,2,5
středa,2020-04-08,CZ0106,1017,"Praha 17",547174,0,7,0,0,5
čtvrtek,2020-04-09,CZ0106,1017,"Praha 17",547174,0,7,0,0,5
pátek,2020-04-10,CZ0106,1017,"Praha 17",547174,0,7,0,0,5
sobota,2020-04-11,CZ0106,1017,"Praha 17",547174,0,7,0,0,3
neděle,2020-04-12,CZ0106,1017,"Praha 17",547174,0,7,0,0,3
pondělí,2020-04-13,CZ0106,1017,"Praha 17",547174,0,6,0,0,3
úterý,2020-04-14,CZ0106,1017,"Praha 17",547174,0,5,0,0,2
středa,2020-04-15,CZ0106,1017,"Praha 17",547174,0,4,0,0,0
čtvrtek,2020-04-16,CZ0106,1017,"Praha 17",547174,0,3,0,0,0
pátek,2020-04-17,CZ0106,1017,"Praha 17",547174,0,2,0,0,0
sobota,2020-04-18,CZ0106,1017,"Praha 17",547174,0,2,0,0,0
neděle,2020-04-19,CZ0106,1017,"Praha 17",547174,0,2,0,0,0
pondělí,2020-04-20,CZ0106,1017,"Praha 17",547174,0,2,0,0,0
úterý,2020-04-21,CZ0106,1017,"Praha 17",547174,0,1,0,0,0
středa,2020-04-22,CZ0106,1017,"Praha 17",547174,0,0,0,0,0
čtvrtek,2020-04-23,CZ0106,1017,"Praha 17",547174,1,1,0,1,1
pátek,2020-04-24,CZ0106,1017,"Praha 17",547174,0,1,0,1,1
sobota,2020-04-25,CZ0106,1017,"Praha 17",547174,0,1,0,1,1
neděle,2020-04-26,CZ0106,1017,"Praha 17",547174,0,1,0,1,1
pondělí,2020-04-27,CZ0106,1017,"Praha 17",547174,0,1,0,1,1
úterý,2020-04-28,CZ0106,1017,"Praha 17",547174,1,2,0,2,2
středa,2020-04-29,CZ0106,1017,"Praha 17",547174,1,3,0,3,3
čtvrtek,2020-04-30,CZ0106,1017,"Praha 17",547174,1,4,0,3,4
pátek,2020-05-01,CZ0106,1017,"Praha 17",547174,0,4,0,3,4
sobota,2020-05-02,CZ0106,1017,"Praha 17",547174,0,4,0,3,4
neděle,2020-05-03,CZ0106,1017,"Praha 17",547174,0,4,0,3,4
pondělí,2020-05-04,CZ0106,1017,"Praha 17",547174,0,4,0,3,4
úterý,2020-05-05,CZ0106,1017,"Praha 17",547174,0,4,0,2,4
středa,2020-05-06,CZ0106,1017,"Praha 17",547174,0,4,0,1,4
čtvrtek,2020-05-07,CZ0106,1017,"Praha 17",547174,1,4,0,1,4
pátek,2020-05-08,CZ0106,1017,"Praha 17",547174,0,4,0,1,4
sobota,2020-05-09,CZ0106,1017,"Praha 17",547174,0,4,0,1,4
neděle,2020-05-10,CZ0106,1017,"Praha 17",547174,0,3,0,1,4
pondělí,2020-05-11,CZ0106,1017,"Praha 17",547174,0,3,0,1,4
úterý,2020-05-12,CZ0106,1017,"Praha 17",547174,0,3,0,1,3
středa,2020-05-13,CZ0106,1017,"Praha 17",547174,0,3,0,1,2
čtvrtek,2020-05-14,CZ0106,1017,"Praha 17",547174,0,2,0,0,1
pátek,2020-05-15,CZ0106,1017,"Praha 17",547174,0,2,0,0,1
sobota,2020-05-16,CZ0106,1017,"Praha 17",547174,0,2,0,0,1
neděle,2020-05-17,CZ0106,1017,"Praha 17",547174,0,2,0,0,1
pondělí,2020-05-18,CZ0106,1017,"Praha 17",547174,0,1,0,0,1
úterý,2020-05-19,CZ0106,1017,"Praha 17",547174,0,0,0,0,1
středa,2020-05-20,CZ0106,1017,"Praha 17",547174,0,0,0,0,1
čtvrtek,2020-05-21,CZ0106,1017,"Praha 17",547174,0,0,0,0,0
pátek,2020-05-22,CZ0106,1017,"Praha 17",547174,1,1,0,1,1
sobota,2020-05-23,CZ0106,1017,"Praha 17",547174,0,1,0,1,1
neděle,2020-05-24,CZ0106,1017,"Praha 17",547174,1,2,0,2,2
pondělí,2020-05-25,CZ0106,1017,"Praha 17",547174,0,2,0,2,2
úterý,2020-05-26,CZ0106,1017,"Praha 17",547174,0,2,0,2,2
středa,2020-05-27,CZ0106,1017,"Praha 17",547174,1,3,0,3,3
čtvrtek,2020-05-28,CZ0106,1017,"Praha 17",547174,0,3,0,3,3
pátek,2020-05-29,CZ0106,1017,"Praha 17",547174,0,3,0,2,3
sobota,2020-05-30,CZ0106,1017,"Praha 17",547174,0,3,0,2,3
neděle,2020-05-31,CZ0106,1017,"Praha 17",547174,0,3,0,1,3
pondělí,2020-06-01,CZ0106,1017,"Praha 17",547174,0,3,0,1,3
úterý,2020-06-02,CZ0106,1017,"Praha 17",547174,1,4,0,2,4
středa,2020-06-03,CZ0106,1017,"Praha 17",547174,0,4,0,1,4
čtvrtek,2020-06-04,CZ0106,1017,"Praha 17",547174,0,4,0,1,4
pátek,2020-06-05,CZ0106,1017,"Praha 17",547174,1,5,0,2,4
sobota,2020-06-06,CZ0106,1017,"Praha 17",547174,0,5,0,2,4
neděle,2020-06-07,CZ0106,1017,"Praha 17",547174,1,6,0,3,4
pondělí,2020-06-08,CZ0106,1017,"Praha 17",547174,0,6,0,3,4
úterý,2020-06-09,CZ0106,1017,"Praha 17",547174,0,4,0,2,4
středa,2020-06-10,CZ0106,1017,"Praha 17",547174,0,4,0,2,3
čtvrtek,2020-06-11,CZ0106,1017,"Praha 17",547174,0,4,0,2,3
pátek,2020-06-12,CZ0106,1017,"Praha 17",547174,0,4,0,1,3
sobota,2020-06-13,CZ0106,1017,"Praha 17",547174,0,4,0,1,3
neděle,2020-06-14,CZ0106,1017,"Praha 17",547174,0,4,0,0,3
pondělí,2020-06-15,CZ0106,1017,"Praha 17",547174,0,4,0,0,3
úterý,2020-06-16,CZ0106,1017,"Praha 17",547174,0,3,0,0,2
středa,2020-06-17,CZ0106,1017,"Praha 17",547174,0,3,0,0,2
čtvrtek,2020-06-18,CZ0106,1017,"Praha 17",547174,0,3,0,0,2
pátek,2020-06-19,CZ0106,1017,"Praha 17",547174,0,2,0,0,1
sobota,2020-06-20,CZ0106,1017,"Praha 17",547174,0,2,0,0,1
neděle,2020-06-21,CZ0106,1017,"Praha 17",547174,0,1,0,0,0
pondělí,2020-06-22,CZ0106,1017,"Praha 17",547174,0,1,0,0,0
úterý,2020-06-23,CZ0106,1017,"Praha 17",547174,1,2,1,1,1
středa,2020-06-24,CZ0106,1017,"Praha 17",547174,0,2,0,1,1
čtvrtek,2020-06-25,CZ0106,1017,"Praha 17",547174,0,2,0,1,1
pátek,2020-06-26,CZ0106,1017,"Praha 17",547174,0,2,0,1,1
sobota,2020-06-27,CZ0106,1017,"Praha 17",547174,0,2,0,1,1
neděle,2020-06-28,CZ0106,1017,"Praha 17",547174,0,2,0,1,1
pondělí,2020-06-29,CZ0106,1017,"Praha 17",547174,0,2,0,1,1
úterý,2020-06-30,CZ0106,1017,"Praha 17",547174,0,2,0,0,1
středa,2020-07-01,CZ0106,1017,"Praha 17",547174,0,2,0,0,1
čtvrtek,2020-07-02,CZ0106,1017,"Praha 17",547174,0,2,0,0,1
pátek,2020-07-03,CZ0106,1017,"Praha 17",547174,0,2,0,0,1
sobota,2020-07-04,CZ0106,1017,"Praha 17",547174,0,2,0,0,1
neděle,2020-07-05,CZ0106,1017,"Praha 17",547174,0,2,0,0,1
pondělí,2020-07-06,CZ0106,1017,"Praha 17",547174,0,2,0,0,1
úterý,2020-07-07,CZ0106,1017,"Praha 17",547174,0,2,0,0,0
středa,2020-07-08,CZ0106,1017,"Praha 17",547174,0,2,0,0,0
čtvrtek,2020-07-09,CZ0106,1017,"Praha 17",547174,0,1,0,0,0
pátek,2020-07-10,CZ0106,1017,"Praha 17",547174,0,1,0,0,0
sobota,2020-07-11,CZ0106,1017,"Praha 17",547174,1,2,0,1,1
neděle,2020-07-12,CZ0106,1017,"Praha 17",547174,0,2,0,1,1
pondělí,2020-07-13,CZ0106,1017,"Praha 17",547174,0,2,0,1,1
úterý,2020-07-14,CZ0106,1017,"Praha 17",547174,0,2,0,1,1
středa,2020-07-15,CZ0106,1017,"Praha 17",547174,0,2,0,1,1
čtvrtek,2020-07-16,CZ0106,1017,"Praha 17",547174,0,2,0,1,1
pátek,2020-07-17,CZ0106,1017,"Praha 17",547174,0,2,0,1,1
sobota,2020-07-18,CZ0106,1017,"Praha 17",547174,0,2,0,0,1
neděle,2020-07-19,CZ0106,1017,"Praha 17",547174,0,2,0,0,1
pondělí,2020-07-20,CZ0106,1017,"Praha 17",547174,1,3,0,1,2
úterý,2020-07-21,CZ0106,1017,"Praha 17",547174,1,4,0,2,3
středa,2020-07-22,CZ0106,1017,"Praha 17",547174,2,6,1,4,5
čtvrtek,2020-07-23,CZ0106,1017,"Praha 17",547174,0,6,0,4,5
pátek,2020-07-24,CZ0106,1017,"Praha 17",547174,3,8,0,7,8
sobota,2020-07-25,CZ0106,1017,"Praha 17",547174,0,8,0,7,7
neděle,2020-07-26,CZ0106,1017,"Praha 17",547174,0,8,0,7,7
pondělí,2020-07-27,CZ0106,1017,"Praha 17",547174,1,9,0,7,8
úterý,2020-07-28,CZ0106,1017,"Praha 17",547174,0,9,0,6,8
středa,2020-07-29,CZ0106,1017,"Praha 17",547174,1,10,0,5,9
čtvrtek,2020-07-30,CZ0106,1017,"Praha 17",547174,0,10,0,5,9
pátek,2020-07-31,CZ0106,1017,"Praha 17",547174,2,12,0,4,11
sobota,2020-08-01,CZ0106,1017,"Praha 17",547174,2,14,0,6,13
neděle,2020-08-02,CZ0106,1017,"Praha 17",547174,0,14,0,6,13
pondělí,2020-08-03,CZ0106,1017,"Praha 17",547174,1,13,0,6,13
úterý,2020-08-04,CZ0106,1017,"Praha 17",547174,1,12,0,7,13
středa,2020-08-05,CZ0106,1017,"Praha 17",547174,0,12,0,6,11
čtvrtek,2020-08-06,CZ0106,1017,"Praha 17",547174,0,10,0,6,11
pátek,2020-08-07,CZ0106,1017,"Praha 17",547174,1,11,0,5,9
sobota,2020-08-08,CZ0106,1017,"Praha 17",547174,0,11,0,3,9
neděle,2020-08-09,CZ0106,1017,"Praha 17",547174,1,12,0,4,10
pondělí,2020-08-10,CZ0106,1017,"Praha 17",547174,1,12,0,4,10
úterý,2020-08-11,CZ0106,1017,"Praha 17",547174,6,18,0,9,16
středa,2020-08-12,CZ0106,1017,"Praha 17",547174,5,22,0,14,20
čtvrtek,2020-08-13,CZ0106,1017,"Praha 17",547174,3,24,0,17,23
pátek,2020-08-14,CZ0106,1017,"Praha 17",547174,0,23,0,16,21
sobota,2020-08-15,CZ0106,1017,"Praha 17",547174,0,20,0,16,19
neděle,2020-08-16,CZ0106,1017,"Praha 17",547174,0,20,0,15,19
pondělí,2020-08-17,CZ0106,1017,"Praha 17",547174,0,19,0,14,18
úterý,2020-08-18,CZ0106,1017,"Praha 17",547174,1,20,0,9,18
středa,2020-08-19,CZ0106,1017,"Praha 17",547174,1,20,0,5,19
čtvrtek,2020-08-20,CZ0106,1017,"Praha 17",547174,0,20,0,2,19
pátek,2020-08-21,CZ0106,1017,"Praha 17",547174,2,21,1,4,20
sobota,2020-08-22,CZ0106,1017,"Praha 17",547174,0,21,0,4,20
neděle,2020-08-23,CZ0106,1017,"Praha 17",547174,0,20,0,4,19
pondělí,2020-08-24,CZ0106,1017,"Praha 17",547174,2,20,0,6,20
úterý,2020-08-25,CZ0106,1017,"Praha 17",547174,1,16,0,6,15
středa,2020-08-26,CZ0106,1017,"Praha 17",547174,3,14,0,8,13
čtvrtek,2020-08-27,CZ0106,1017,"Praha 17",547174,0,11,0,8,10
pátek,2020-08-28,CZ0106,1017,"Praha 17",547174,6,17,0,12,16
sobota,2020-08-29,CZ0106,1017,"Praha 17",547174,1,17,0,13,17
neděle,2020-08-30,CZ0106,1017,"Praha 17",547174,2,19,0,15,19
pondělí,2020-08-31,CZ0106,1017,"Praha 17",547174,1,20,0,14,20
úterý,2020-09-01,CZ0106,1017,"Praha 17",547174,3,22,0,16,22
středa,2020-09-02,CZ0106,1017,"Praha 17",547174,4,26,0,17,25
čtvrtek,2020-09-03,CZ0106,1017,"Praha 17",547174,4,28,0,21,29
pátek,2020-09-04,CZ0106,1017,"Praha 17",547174,3,31,0,18,30
sobota,2020-09-05,CZ0106,1017,"Praha 17",547174,2,33,0,19,32
neděle,2020-09-06,CZ0106,1017,"Praha 17",547174,2,35,0,19,34
pondělí,2020-09-07,CZ0106,1017,"Praha 17",547174,3,35,1,21,35
úterý,2020-09-08,CZ0106,1017,"Praha 17",547174,9,44,0,27,43
středa,2020-09-09,CZ0106,1017,"Praha 17",547174,5,45,2,28,45
čtvrtek,2020-09-10,CZ0106,1017,"Praha 17",547174,3,44,1,27,48
pátek,2020-09-11,CZ0106,1017,"Praha 17",547174,5,40,1,29,47
sobota,2020-09-12,CZ0106,1017,"Praha 17",547174,7,43,0,34,53
neděle,2020-09-13,CZ0106,1017,"Praha 17",547174,5,46,1,37,56
pondělí,2020-09-14,CZ0106,1017,"Praha 17",547174,6,47,1,40,61
úterý,2020-09-15,CZ0106,1017,"Praha 17",547174,5,51,0,36,63
středa,2020-09-16,CZ0106,1017,"Praha 17",547174,9,59,0,40,68
čtvrtek,2020-09-17,CZ0106,1017,"Praha 17",547174,20,74,2,57,84
pátek,2020-09-18,CZ0106,1017,"Praha 17",547174,9,74,0,61,90
sobota,2020-09-19,CZ0106,1017,"Praha 17",547174,8,79,0,62,96
neděle,2020-09-20,CZ0106,1017,"Praha 17",547174,6,84,1,63,100
pondělí,2020-09-21,CZ0106,1017,"Praha 17",547174,4,79,0,61,101
úterý,2020-09-22,CZ0106,1017,"Praha 17",547174,12,85,0,68,104
středa,2020-09-23,CZ0106,1017,"Praha 17",547174,11,92,1,70,110
čtvrtek,2020-09-24,CZ0106,1017,"Praha 17",547174,13,100,2,63,120
pátek,2020-09-25,CZ0106,1017,"Praha 17",547174,5,97,1,59,120
sobota,2020-09-26,CZ0106,1017,"Praha 17",547174,10,96,0,61,123
neděle,2020-09-27,CZ0106,1017,"Praha 17",547174,4,87,1,59,122
pondělí,2020-09-28,CZ0106,1017,"Praha 17",547174,5,82,1,60,121
úterý,2020-09-29,CZ0106,1017,"Praha 17",547174,6,79,0,54,122
středa,2020-09-30,CZ0106,1017,"Praha 17",547174,10,82,0,53,123
čtvrtek,2020-10-01,CZ0106,1017,"Praha 17",547174,20,99,2,60,123
pátek,2020-10-02,CZ0106,1017,"Praha 17",547174,13,100,6,68,127
sobota,2020-10-03,CZ0106,1017,"Praha 17",547174,8,99,0,66,127
neděle,2020-10-04,CZ0106,1017,"Praha 17",547174,19,106,0,81,140
pondělí,2020-10-05,CZ0106,1017,"Praha 17",547174,13,110,5,89,149
úterý,2020-10-06,CZ0106,1017,"Praha 17",547174,26,128,7,109,163
středa,2020-10-07,CZ0106,1017,"Praha 17",547174,16,139,2,115,168
čtvrtek,2020-10-08,CZ0106,1017,"Praha 17",547174,17,152,0,112,172
pátek,2020-10-09,CZ0106,1017,"Praha 17",547174,27,171,4,126,194
sobota,2020-10-10,CZ0106,1017,"Praha 17",547174,17,178,1,135,201
neděle,2020-10-11,CZ0106,1017,"Praha 17",547174,10,167,1,126,207
pondělí,2020-10-12,CZ0106,1017,"Praha 17",547174,15,168,2,128,217
úterý,2020-10-13,CZ0106,1017,"Praha 17",547174,32,186,4,134,243
středa,2020-10-14,CZ0106,1017,"Praha 17",547174,26,205,4,144,259
čtvrtek,2020-10-15,CZ0106,1017,"Praha 17",547174,35,231,3,162,274
pátek,2020-10-16,CZ0106,1017,"Praha 17",547174,36,239,6,171,297
sobota,2020-10-17,CZ0106,1017,"Praha 17",547174,12,230,0,166,301
neděle,2020-10-18,CZ0106,1017,"Praha 17",547174,15,229,0,171,297
pondělí,2020-10-19,CZ0106,1017,"Praha 17",547174,38,246,4,194,322
úterý,2020-10-20,CZ0106,1017,"Praha 17",547174,42,268,7,204,338
středa,2020-10-21,CZ0106,1017,"Praha 17",547174,35,292,8,213,357
čtvrtek,2020-10-22,CZ0106,1017,"Praha 17",547174,37,305,7,215,377
pátek,2020-10-23,CZ0106,1017,"Praha 17",547174,35,307,3,214,385
sobota,2020-10-24,CZ0106,1017,"Praha 17",547174,24,310,2,226,392
neděle,2020-10-25,CZ0106,1017,"Praha 17",547174,26,298,4,237,408
pondělí,2020-10-26,CZ0106,1017,"Praha 17",547174,34,297,4,233,427
úterý,2020-10-27,CZ0106,1017,"Praha 17",547174,38,320,6,229,433
středa,2020-10-28,CZ0106,1017,"Praha 17",547174,22,323,2,216,429
čtvrtek,2020-10-29,CZ0106,1017,"Praha 17",547174,30,309,6,209,424
pátek,2020-10-30,CZ0106,1017,"Praha 17",547174,24,290,5,198,412
sobota,2020-10-31,CZ0106,1017,"Praha 17",547174,20,270,2,194,420
neděle,2020-11-01,CZ0106,1017,"Praha 17",547174,10,244,1,178,415
pondělí,2020-11-02,CZ0106,1017,"Praha 17",547174,18,230,2,162,395
úterý,2020-11-03,CZ0106,1017,"Praha 17",547174,20,234,5,144,373
středa,2020-11-04,CZ0106,1017,"Praha 17",547174,15,225,4,137,353
čtvrtek,2020-11-05,CZ0106,1017,"Praha 17",547174,20,197,2,127,336
pátek,2020-11-06,CZ0106,1017,"Praha 17",547174,15,180,4,118,316
sobota,2020-11-07,CZ0106,1017,"Praha 17",547174,11,171,3,109,303
neděle,2020-11-08,CZ0106,1017,"Praha 17",547174,6,145,0,105,283
pondělí,2020-11-09,CZ0106,1017,"Praha 17",547174,5,126,1,92,254
úterý,2020-11-10,CZ0106,1017,"Praha 17",547174,11,125,3,83,227
středa,2020-11-11,CZ0106,1017,"Praha 17",547174,24,142,7,92,229
čtvrtek,2020-11-12,CZ0106,1017,"Praha 17",547174,18,135,5,90,217
pátek,2020-11-13,CZ0106,1017,"Praha 17",547174,12,126,1,87,205
sobota,2020-11-14,CZ0106,1017,"Praha 17",547174,12,128,4,88,197
neděle,2020-11-15,CZ0106,1017,"Praha 17",547174,8,123,1,90,195
pondělí,2020-11-16,CZ0106,1017,"Praha 17",547174,13,118,2,98,190
úterý,2020-11-17,CZ0106,1017,"Praha 17",547174,6,116,1,93,176
středa,2020-11-18,CZ0106,1017,"Praha 17",547174,12,123,0,81,173
čtvrtek,2020-11-19,CZ0106,1017,"Praha 17",547174,7,116,2,70,160
pátek,2020-11-20,CZ0106,1017,"Praha 17",547174,15,121,3,73,160
sobota,2020-11-21,CZ0106,1017,"Praha 17",547174,10,117,0,71,159
neděle,2020-11-22,CZ0106,1017,"Praha 17",547174,4,103,0,67,157
pondělí,2020-11-23,CZ0106,1017,"Praha 17",547174,10,99,1,64,162
úterý,2020-11-24,CZ0106,1017,"Praha 17",547174,15,107,4,73,166
středa,2020-11-25,CZ0106,1017,"Praha 17",547174,10,109,0,71,152
čtvrtek,2020-11-26,CZ0106,1017,"Praha 17",547174,12,97,2,76,146
pátek,2020-11-27,CZ0106,1017,"Praha 17",547174,14,110,1,75,148
sobota,2020-11-28,CZ0106,1017,"Praha 17",547174,7,107,0,72,143
neděle,2020-11-29,CZ0106,1017,"Praha 17",547174,7,103,0,75,142
